istaigos_kodas;gydytojo_ID;laisvos_registracijos_data;iraso_sukurimo_data
124244035;8636;2021-10-27 10:00;2021-10-12 02:59
124244035;8636;2021-10-27 11:15;2021-10-12 02:59
124244035;8636;2021-10-27 11:30;2021-10-12 02:59
124244035;8636;2021-10-28 13:09;2021-10-12 02:59
124244035;8636;2021-10-28 13:30;2021-10-12 02:59
124244035;8636;2021-10-28 13:50;2021-10-12 02:59
124244035;8636;2021-10-28 15:05;2021-10-12 02:59
124244035;8636;2021-10-28 15:20;2021-10-12 02:59
124244035;8636;2021-10-28 16:05;2021-10-12 02:59
124244035;8636;2021-10-28 16:20;2021-10-12 02:59
124244035;8636;2021-10-28 16:50;2021-10-12 02:59
124244035;8636;2021-10-28 17:50;2021-10-12 02:59
124244035;8636;2021-10-28 18:35;2021-10-12 02:59
124244035;8636;2021-10-29 06:45;2021-10-12 02:59
124244035;8636;2021-11-03 06:45;2021-10-12 02:59
124244035;8636;2021-11-03 07:00;2021-10-12 02:59
124244035;8636;2021-11-03 07:15;2021-10-12 02:59
124244035;8636;2021-11-03 07:30;2021-10-12 02:59
124244035;8636;2021-11-03 07:45;2021-10-12 02:59
124244035;8636;2021-11-03 08:00;2021-10-12 02:59
124244035;8636;2021-11-03 08:15;2021-10-12 02:59
124244035;8636;2021-11-03 08:30;2021-10-12 02:59
124244035;8636;2021-11-03 09:15;2021-10-12 02:59
124244035;8636;2021-11-03 09:30;2021-10-12 02:59
124244035;8636;2021-11-03 09:45;2021-10-12 02:59
124244035;8636;2021-11-03 10:00;2021-10-12 02:59
124244035;8636;2021-11-03 10:15;2021-10-12 02:59
124244035;8636;2021-11-03 11:00;2021-10-12 02:59
124244035;8636;2021-11-03 11:15;2021-10-12 02:59
124244035;8636;2021-11-03 11:30;2021-10-12 02:59
124244035;8636;2021-11-03 13:30;2021-10-12 02:59
124244035;8636;2021-11-04 13:09;2021-10-12 02:59
124244035;8636;2021-11-04 13:30;2021-10-12 02:59
124244035;8636;2021-11-04 13:50;2021-10-12 02:59
124244035;8636;2021-11-04 15:05;2021-10-12 02:59
124244035;8636;2021-11-04 15:20;2021-10-12 02:59
124244035;8636;2021-11-04 16:05;2021-10-12 02:59
124244035;8636;2021-11-04 16:20;2021-10-12 02:59
124244035;8636;2021-11-04 16:50;2021-10-12 02:59
124244035;8636;2021-11-04 17:05;2021-10-12 02:59
124244035;8636;2021-11-04 17:35;2021-10-12 02:59
124244035;8636;2021-11-04 18:05;2021-10-12 02:59
124244035;8636;2021-11-04 18:20;2021-10-12 02:59
124244035;8636;2021-11-04 18:35;2021-10-12 02:59
124244035;8636;2021-11-05 06:45;2021-10-12 02:59
124244035;8636;2021-11-05 13:30;2021-10-12 02:59
124244035;8636;2021-11-08 13:09;2021-10-12 02:59
124244035;8636;2021-11-09 06:45;2021-10-12 02:59
124244035;8636;2021-11-09 07:00;2021-10-12 02:59
124244035;8636;2021-11-09 07:15;2021-10-12 02:59
124244035;8636;2021-11-09 07:30;2021-10-12 02:59
124244035;8636;2021-11-09 07:45;2021-10-12 02:59
124244035;8636;2021-11-09 08:00;2021-10-12 02:59
124244035;8636;2021-11-09 08:45;2021-10-12 02:59
124244035;8636;2021-11-09 09:30;2021-10-12 02:59
124244035;8636;2021-11-09 11:00;2021-10-12 02:59
124244035;8636;2021-11-09 11:15;2021-10-12 02:59
124244035;8636;2021-11-09 11:30;2021-10-12 02:59
124244035;8636;2021-11-09 13:30;2021-10-12 02:59
124244035;8636;2021-11-10 13:09;2021-10-12 02:59
124244035;8636;2021-11-10 13:30;2021-10-12 02:59
